"ID";"global_id";"District";"Month";"Year";"CurrentQuantityUPD";"CurrentAveragePaymentUPD";"DebtQuantityUPD";"DebtAveragePaymentUPD";
"7993";"1146109818";"район Царицыно";"Август";"2020";"41036";"4202.58";"15154";"4826.4";
"7994";"1146109875";"район Чертаново Северное";"Август";"2020";"32761";"4110.07";"13312";"5425.48";
"7995";"1146109945";"район Чертаново Центральное";"Август";"2020";"33023";"4176.25";"16449";"5551.61";
"7996";"1146110071";"район Чертаново Южное";"Август";"2020";"49720";"4288.91";"19109";"5540.26";
"7997";"1146110099";"Академический район";"Август";"2020";"32703";"5265.59";"10875";"7189.05";
"7998";"1146110107";"Гагаринский район";"Август";"2020";"24524";"5551.87";"12173";"8070.12";
"7999";"1146110116";"район Зюзино";"Август";"2020";"44267";"4352.44";"17958";"6492.39";
"8000";"1146110120";"район Коньково";"Август";"2020";"44496";"4816.69";"21759";"6285.52";
"8001";"1146110173";"район Котловка";"Август";"2020";"22925";"4241.9";"8818";"5721.7";
"8002";"1146110227";"Ломоносовский район";"Август";"2020";"28134";"5227.52";"15760";"6749.99";
"8003";"1146110300";"Обручевский район";"Август";"2020";"27867";"5082.94";"13321";"7144.46";
"8004";"1146110344";"район Северное Бутово";"Август";"2020";"28239";"4366.7";"8407";"5386.61";
"8005";"1146110411";"район Тёплый Стан";"Август";"2020";"38377";"4393.03";"18946";"5356.57";
"8006";"1146110457";"район Черёмушки";"Август";"2020";"39211";"4754.22";"14629";"6878.35";
"8007";"1146110462";"район Южное Бутово";"Август";"2020";"71119";"5384.42";"35117";"6348.5";
"8008";"1146110469";"район Ясенево";"Август";"2020";"49687";"4771.53";"16011";"6288.73";
"8009";"1146110983";"район Дорогомилово";"Август";"2020";"20880";"5766.14";"9598";"8581.08";
"8010";"1146111034";"район Крылатское";"Август";"2020";"20801";"4525.31";"8431";"6411.89";
"8011";"1146111087";"район Кунцево";"Август";"2020";"47452";"4894.74";"21944";"6576.32";
"8012";"1146111141";"Можайский район";"Август";"2020";"46277";"4481.72";"18709";"7178.11";
"8013";"1146111170";"район Ново-Переделкино";"Август";"2020";"31352";"4080.59";"12821";"6123.45";
"8014";"1146111174";"район Очаково-Матвеевское";"Август";"2020";"37248";"3737.61";"10048";"6516.85";
"8015";"1146111190";"район Внуково";"Август";"2020";"6446";"4677.36";"1966";"6683.8";
"8016";"1146111204";"район Проспект Вернадского";"Август";"2020";"19136";"4487.34";"7468";"5904.79";
"8017";"1146111248";"район Раменки";"Август";"2020";"42460";"4514.61";"21217";"8002.83";
"8018";"1146111286";"район Солнцево";"Август";"2020";"39378";"4114.34";"14327";"6815.26";
"8019";"1146111326";"район Тропарёво-Никулино";"Август";"2020";"34736";"4088.9";"15274";"6265.64";
"8020";"1146111373";"район Филёвский Парк";"Август";"2020";"28012";"4380.97";"12334";"5906.49";
"8021";"1146111412";"район Фили-Давыдково";"Август";"2020";"35495";"4166.96";"8201";"6081.86";
"8022";"1146111467";"район Куркино";"Август";"2020";"1699";"2992.76";"1256";"6730.27";
"8023";"1146111521";"район Митино";"Август";"2020";"49963";"4955.83";"19514";"6377.47";
"8024";"1146111540";"район Покровское-Стрешнево";"Август";"2020";"17934";"4312.32";"7606";"5989.36";
"8025";"1146111583";"район Северное Тушино";"Август";"2020";"49979";"4234.46";"17569";"5551.18";
"8026";"1146111619";"район Строгино";"Август";"2020";"40396";"4643.08";"17743";"6349.88";
"8027";"1146111678";"район Хорошёво-Мнёвники";"Август";"2020";"56400";"4298.72";"22554";"6432.17";
"8028";"1146111857";"район Щукино";"Август";"2020";"35021";"4751.02";"14411";"7281.44";
"8029";"1146111871";"район Южное Тушино";"Август";"2020";"32340";"4444.37";"10634";"5777.88";
"8030";"1146111907";"поселение Внуковское";"Август";"2020";"30831";"994.63";"1570";"3433.55";
"8031";"1146111951";"поселение Воскресенское";"Август";"2020";"7404";"2430.95";"1951";"5281.43";
"8032";"1146111996";"поселение Десеновское";"Август";"2020";"6720";"1319.97";"567";"3514.14";
"8033";"1146112044";"поселение Кокошкино";"Август";"2020";"3261";"5194.8";"1304";"6093.04";
"8034";"1146112087";"поселение Марушкинское";"Август";"2020";"2775";"3557.04";"1000";"5868.24";
"8035";"1146112135";"поселение Московский";"Август";"2020";"33021";"1013.52";"1527";"3688.4";
"8036";"1146112176";"поселение ""Мосрентген""";"Август";"2020";"3687";"3719.61";"1461";"6988.83";
"8037";"1146112225";"поселение Рязановское";"Август";"2020";"7654";"2655.04";"2890";"5284.32";
"8038";"1146112245";"поселение Сосенское";"Август";"2020";"38500";"1266.43";"3796";"4492.25";
"8039";"1146112255";"поселение Филимонковское";"Август";"2020";"2766";"1036.49";"103";"2277.98";
"8040";"1146112259";"поселение Щербинка";"Август";"2020";"17781";"2751.99";"6318";"4639.58";
"8041";"1146113837";"поселение Вороновское";"Август";"2020";"2722";"2924.36";"1062";"6102.31";
"8042";"1146113869";"поселение Киевский";"Август";"2020";"3432";"4165.23";"1832";"6821.34";
"8043";"1146113899";"поселение Кленовское";"Август";"2020";"853";"3547.41";"451";"7900.43";
"8044";"1146113935";"поселение Краснопахорское";"Август";"2020";"1638";"2727.24";"747";"5373.02";
"8045";"1146113978";"поселение Михайлово-Ярцевское";"Август";"2020";"1868";"2871.37";"918";"5776.14";
"8046";"1146114023";"поселение Новофедоровское";"Август";"2020";"2451";"3849.79";"1385";"1714.88";
"8047";"1146114458";"поселение Первомайское";"Август";"2020";"3716";"1154.05";"320";"3059.2";
"8048";"1146114467";"поселение Роговское";"Август";"2020";"839";"2850.05";"410";"5547.4";
"8049";"1146114468";"поселение Троицк";"Август";"2020";"17378";"1366.53";"3013";"4417.26";
"8050";"1146114485";"поселение Щаповское";"Август";"2020";"2280";"1764.31";"1368";"3157.78";
"8051";"1146135338";"район Арбат";"Сентябрь";"2020";"8177";"6348.85";"4633";"10733.23";
"8052";"1146135352";"Басманный район";"Сентябрь";"2020";"35403";"5684.87";"14218";"9372.99";
"8053";"1146135377";"район Замоскворечье";"Сентябрь";"2020";"17399";"5212.74";"7913";"9093.03";
"8054";"1146135386";"Красносельский район";"Сентябрь";"2020";"13109";"5405.44";"11352";"7564.33";
"8055";"1146135408";"Мещанский район";"Сентябрь";"2020";"18980";"5055.19";"8385";"6408.18";
"8056";"1146135482";"Пресненский район";"Сентябрь";"2020";"45764";"5391.04";"21322";"8659.55";
"8057";"1146135531";"Таганский район";"Сентябрь";"2020";"42611";"5138.38";"16899";"7264.14";
"8058";"1146135578";"Тверской район";"Сентябрь";"2020";"26090";"5761.82";"11872";"8344.78";
"8059";"1146135633";"район Хамовники";"Сентябрь";"2020";"30102";"5698.74";"12304";"8430.83";
"8060";"1146135676";"район Якиманка";"Сентябрь";"2020";"7726";"5405.73";"2456";"8253.79";
"8061";"1146135731";"район Аэропорт";"Сентябрь";"2020";"23058";"4748.36";"9979";"7754.75";
"8062";"1146135737";"район Беговой";"Сентябрь";"2020";"13733";"5139.9";"5333";"8468.23";
"8063";"1146135741";"Бескудниковский район";"Сентябрь";"2020";"29161";"4415.11";"13186";"8491.9";
"8064";"1146135779";"Войковский район";"Сентябрь";"2020";"26613";"4162.01";"12795";"8176.68";
"8065";"1146135821";"район Восточное Дегунино";"Сентябрь";"2020";"29455";"4036.31";"14770";"5484.46";
"8066";"1146135928";"Головинский район";"Сентябрь";"2020";"37501";"4072.88";"17723";"7621.47";
"8067";"1146135991";"Дмитровский район";"Сентябрь";"2020";"29514";"4433.02";"12814";"6797.86";
"8068";"1146136052";"район Западное Дегунино";"Сентябрь";"2020";"29599";"4252.76";"13688";"7224.17";
"8069";"1146136066";"район Коптево";"Сентябрь";"2020";"36258";"4290.45";"17010";"6385.61";
"8070";"1146136475";"район Левобережный";"Сентябрь";"2020";"20545";"4324.24";"8660";"6748.45";
"8071";"1146136476";"Савёловский район";"Сентябрь";"2020";"21865";"4540.36";"9646";"9262.82";
"8072";"1146136477";"район Сокол";"Сентябрь";"2020";"17450";"5246.13";"8456";"9000.83";
"8073";"1146136478";"Тимирязевский район";"Сентябрь";"2020";"27980";"4312.39";"12539";"7539.74";
"8074";"1146136479";"район Ховрино";"Сентябрь";"2020";"34862";"4314.91";"16295";"7864.88";
"8075";"1146136480";"Хорошёвский район";"Сентябрь";"2020";"24215";"4708.46";"11340";"10252.54";
"8076";"1146136481";"Молжаниновский район";"Сентябрь";"2020";"3219";"3718.01";"1567";"9329.2";
"8077";"1146136487";"Бабушкинский район";"Сентябрь";"2020";"28489";"4311.46";"13454";"5870.57";
"8078";"1146136571";"район Южное Медведково";"Сентябрь";"2020";"26989";"4681.99";"11477";"5667.43";
"8079";"1146136801";"район Марьина Роща";"Сентябрь";"2020";"19637";"4464.95";"9037";"7562.59";
"8080";"1146136919";"район Свиблово";"Сентябрь";"2020";"22923";"4161.18";"6605";"7033.92";
"8081";"1146136923";"Алтуфьевский район";"Сентябрь";"2020";"16448";"4507.08";"6217";"5478.15";
"8082";"1146136925";"район Ростокино";"Сентябрь";"2020";"14059";"4340.38";"6609";"7451.27";
"8083";"1146136940";"Лосиноостровский район";"Сентябрь";"2020";"29016";"4252.87";"11906";"6817.86";
"8084";"1146136942";"район Бибирево";"Сентябрь";"2020";"48549";"4601.94";"17856";"5760.99";
"8085";"1146136943";"Бутырский район";"Сентябрь";"2020";"20682";"4623.62";"6914";"6989.19";
"8086";"1146136944";"район Марфино";"Сентябрь";"2020";"13436";"3519.18";"7574";"5640.07";
"8087";"1146136945";"Останкинский район";"Сентябрь";"2020";"21707";"4302.53";"10268";"6402.9";
"8088";"1146136946";"район Северный";"Сентябрь";"2020";"18079";"4383.07";"8124";"7112.66";
"8089";"1146136947";"район Лианозово";"Сентябрь";"2020";"27728";"4547.72";"8607";"6697.2";
"8090";"1146136948";"Ярославский район";"Сентябрь";"2020";"26297";"4182.27";"11589";"5510.64";
"8091";"1146136949";"район Северное Медведково";"Сентябрь";"2020";"37567";"4699.4";"15402";"5638.69";
"8092";"1146136950";"Алексеевский район";"Сентябрь";"2020";"25312";"4609.67";"13355";"6527.04";
"8093";"1146136951";"район Отрадное";"Сентябрь";"2020";"59149";"4326.59";"23265";"6353.24";
"8094";"1146136952";"район Богородское";"Сентябрь";"2020";"41329";"4079.07";"17532";"6350.08";
"8095";"1146136953";"район Вешняки";"Сентябрь";"2020";"35895";"4454.13";"7110";"6763.27";
"8096";"1146136954";"район Восточное Измайлово";"Сентябрь";"2020";"23187";"4513.33";"5591";"5647.63";
"8097";"1146136955";"район Гольяново";"Сентябрь";"2020";"56039";"4496.27";"11921";"6350.82";
"8098";"1146136956";"район Ивановское";"Сентябрь";"2020";"40995";"4482.8";"9308";"6042.74";
"8099";"1146136959";"район Измайлово";"Сентябрь";"2020";"36710";"4418.55";"8169";"6832.84";
"8100";"1146136964";"район Косино-Ухтомский";"Сентябрь";"2020";"26438";"4741.75";"23967";"5659.18";
"8101";"1146136965";"район Метрогородок";"Сентябрь";"2020";"12758";"3987.84";"4127";"5504.28";
"8102";"1146136966";"район Новогиреево";"Сентябрь";"2020";"33361";"4319.34";"10849";"5989.4";
"8103";"1146136967";"район Новокосино";"Сентябрь";"2020";"29132";"5143.33";"6267";"6691.89";
"8104";"1146136968";"район Перово";"Сентябрь";"2020";"46596";"4398.37";"9020";"6278.06";
"8105";"1146136969";"район Преображенское";"Сентябрь";"2020";"25225";"4403.24";"5607";"6519.55";
"8106";"1146136988";"район Восточный";"Сентябрь";"2020";"3848";"4486.68";"888";"6507.29";
"8107";"1146136989";"район Северное Измайлово";"Сентябрь";"2020";"33036";"3721.91";"8752";"6438.42";
"8108";"1146136990";"район Соколиная Гора";"Сентябрь";"2020";"31963";"4215.38";"8483";"6475.31";
"8109";"1146136991";"район Сокольники";"Сентябрь";"2020";"18050";"4752.9";"4675";"7207.49";
"8110";"1146137012";"район Выхино-Жулебино";"Сентябрь";"2020";"63421";"4876.13";"19910";"7213.91";
"8111";"1146137013";"район Капотня";"Сентябрь";"2020";"8743";"4425.59";"2441";"6189.15";
"8112";"1146137014";"район Кузьминки";"Сентябрь";"2020";"47586";"4138.93";"22934";"5964.27";
"8113";"1146137015";"район Лефортово";"Сентябрь";"2020";"24386";"4691.5";"8057";"7507.04";
"8114";"1146137016";"район Люблино";"Сентябрь";"2020";"57504";"4784.95";"19133";"7453.39";
"8115";"1146137017";"район Марьино";"Сентябрь";"2020";"79094";"5188.61";"12796";"9026.26";
"8116";"1146137018";"Нижегородский район";"Сентябрь";"2020";"13628";"4298.08";"4658";"6508.78";
"8117";"1146137019";"район Печатники";"Сентябрь";"2020";"28204";"4315.31";"10724";"6051.31";
"8118";"1146137020";"район Некрасовка";"Сентябрь";"2020";"34450";"4705.86";"13265";"8564.81";
"8119";"1146137021";"Рязанский район";"Сентябрь";"2020";"39522";"3807.78";"13831";"5744.04";
"8120";"1146137022";"район Текстильщики";"Сентябрь";"2020";"33076";"4399.49";"21838";"4954.03";
"8121";"1146137023";"Южнопортовый район";"Сентябрь";"2020";"26134";"5201.65";"12889";"6543.77";
"8123";"1146137024";"район Бирюлёво Восточное";"Сентябрь";"2020";"50121";"4185.04";"20229";"6045.79";
"8124";"1146137025";"район Бирюлёво Западное";"Сентябрь";"2020";"25648";"4571.16";"7498";"6935.01";
"8125";"1146137038";"район Братеево";"Сентябрь";"2020";"29120";"4910.7";"5139";"5377.01";
"8126";"1146137039";"Даниловский район";"Сентябрь";"2020";"32045";"4896.4";"20336";"7115.55";
"8127";"1146137040";"Донской район";"Сентябрь";"2020";"16518";"4774.55";"7030";"7968.14";
"8128";"1146137041";"район Зябликово";"Сентябрь";"2020";"31466";"4657.54";"11008";"5457.6";
"8129";"1146137042";"район Москворечье-Сабурово";"Сентябрь";"2020";"23405";"4416.31";"7554";"5443.51";
"8130";"1146137043";"район Нагатино-Садовники";"Сентябрь";"2020";"25536";"4487.89";"11216";"6586.93";
"8131";"1146137044";"район Нагатинский Затон";"Сентябрь";"2020";"38027";"4135.05";"13683";"4916.09";
"8132";"1146137065";"Нагорный район";"Сентябрь";"2020";"26750";"4137.75";"7919";"7040.9";
"8133";"1146137066";"район Орехово-Борисово Северное";"Сентябрь";"2020";"36110";"3981.52";"6348";"6578.43";
"8134";"1146137154";"район Орехово-Борисово Южное";"Сентябрь";"2020";"42764";"4210.85";"15349";"5524.87";
"8135";"1146137155";"район Царицыно";"Сентябрь";"2020";"41033";"4205.8";"14311";"6418.9";
"8136";"1146137156";"район Чертаново Северное";"Сентябрь";"2020";"32739";"4082.93";"12678";"6077";
"8137";"1146137157";"район Чертаново Центральное";"Сентябрь";"2020";"33106";"4303.54";"14109";"5314.62";
"8138";"1146137158";"район Чертаново Южное";"Сентябрь";"2020";"49840";"4225.57";"18428";"6588.93";
"8193";"1146137159";"Академический район";"Сентябрь";"2020";"32691";"5256.38";"10971";"6781.47";
"8194";"1146137160";"Гагаринский район";"Сентябрь";"2020";"24513";"5441.27";"10892";"8639.27";
"8195";"1146137166";"район Зюзино";"Сентябрь";"2020";"44269";"4339.99";"17533";"6620.08";
"8196";"1146137167";"район Коньково";"Сентябрь";"2020";"44512";"4721.17";"17916";"6876.75";
"8197";"1146137168";"район Котловка";"Сентябрь";"2020";"22905";"4226.01";"7768";"5505.7";
"8198";"1146137169";"Ломоносовский район";"Сентябрь";"2020";"28157";"5210.53";"13964";"7335.97";
"8199";"1146137170";"Обручевский район";"Сентябрь";"2020";"28032";"4991.03";"13645";"6705.04";
"8200";"1146137171";"район Северное Бутово";"Сентябрь";"2020";"28329";"4285.44";"11311";"5428.57";
"8201";"1146137172";"район Тёплый Стан";"Сентябрь";"2020";"38412";"4344.94";"17061";"5329.9";
"8202";"1146137173";"район Черёмушки";"Сентябрь";"2020";"37463";"4889.21";"14527";"7259";
"8203";"1146137174";"район Южное Бутово";"Сентябрь";"2020";"71406";"5319.32";"33541";"6665.76";
"8204";"1146137175";"район Ясенево";"Сентябрь";"2020";"49748";"4713.78";"15932";"6193.33";
"8205";"1146137177";"район Дорогомилово";"Сентябрь";"2020";"20922";"5711.02";"9671";"10239.07";
"8206";"1146137178";"район Крылатское";"Сентябрь";"2020";"20822";"4496.25";"8004";"7494.02";
"8207";"1146137179";"район Кунцево";"Сентябрь";"2020";"47932";"4751.91";"21497";"7567.46";
"8208";"1146137180";"Можайский район";"Сентябрь";"2020";"46595";"4431.16";"19395";"7522.41";
"8209";"1146137181";"район Ново-Переделкино";"Сентябрь";"2020";"31357";"4131.31";"11967";"6688.4";
"8210";"1146137182";"район Очаково-Матвеевское";"Сентябрь";"2020";"37479";"4186.43";"10634";"8504.69";
"8211";"1146137188";"район Внуково";"Сентябрь";"2020";"6433";"4554.04";"1858";"7327.07";
"8212";"1146137189";"район Проспект Вернадского";"Сентябрь";"2020";"19411";"4391.65";"7716";"7286.8";
"8213";"1146137190";"район Раменки";"Сентябрь";"2020";"42565";"4498.39";"20231";"8222.35";
"8214";"1146137191";"район Солнцево";"Сентябрь";"2020";"40451";"4015.35";"13932";"6247.82";
"8215";"1146137192";"район Тропарёво-Никулино";"Сентябрь";"2020";"34971";"4180.87";"14901";"7471.44";
"8216";"1146137193";"район Филёвский Парк";"Сентябрь";"2020";"28022";"4344.04";"11969";"6573.38";
"8217";"1146137194";"район Фили-Давыдково";"Сентябрь";"2020";"35525";"4172.02";"8065";"7155.02";
"8218";"1146137195";"район Куркино";"Сентябрь";"2020";"1700";"3496.34";"1168";"6577.33";
"8219";"1146137196";"район Митино";"Сентябрь";"2020";"50240";"4972.64";"18458";"6871.82";
"8220";"1146137197";"район Покровское-Стрешнево";"Сентябрь";"2020";"17940";"4239.02";"6682";"6300.94";
"8221";"1146137198";"район Северное Тушино";"Сентябрь";"2020";"49975";"4193.25";"16448";"6192.22";
"8222";"1146137199";"район Строгино";"Сентябрь";"2020";"40384";"4569.52";"15729";"7374.48";
"8223";"1146137200";"район Хорошёво-Мнёвники";"Сентябрь";"2020";"56391";"4242.8";"21903";"6322.02";
"8224";"1146137201";"район Щукино";"Сентябрь";"2020";"34997";"4691.57";"12960";"7285.94";
"8225";"1146137202";"район Южное Тушино";"Сентябрь";"2020";"32340";"4398.04";"9973";"6121.51";
"8226";"1146137208";"поселение Внуковское";"Сентябрь";"2020";"32971";"997.18";"27505";"3768.91";
"8227";"1146137209";"поселение Воскресенское";"Сентябрь";"2020";"7409";"2406.27";"6935";"5725";
"8228";"1146137210";"поселение Десеновское";"Сентябрь";"2020";"8197";"1241.42";"4352";"3116.24";
"8229";"1146137211";"поселение Кокошкино";"Сентябрь";"2020";"3262";"5100.69";"1691";"6590.05";
"8230";"1146137212";"поселение Марушкинское";"Сентябрь";"2020";"2775";"3515.23";"1931";"5717.71";
"8231";"1146137213";"поселение Московский";"Сентябрь";"2020";"36721";"1004.87";"30576";"3608.54";
"8232";"1146137214";"поселение ""Мосрентген""";"Сентябрь";"2020";"3687";"3793.49";"1963";"7709.53";
"8233";"1146137215";"поселение Рязановское";"Сентябрь";"2020";"7647";"2636.31";"5148";"5865.38";
"8234";"1146137217";"поселение Сосенское";"Сентябрь";"2020";"46721";"1209.23";"41167";"4103.72";
"8235";"1146137218";"поселение Филимонковское";"Сентябрь";"2020";"3955";"953.14";"2094";"3709.52";
"8236";"1146137219";"поселение Щербинка";"Сентябрь";"2020";"17969";"2698.65";"11301";"4855.18";
"8237";"1146137220";"поселение Вороновское";"Сентябрь";"2020";"2719";"2882.14";"1780";"5833.4";
"8238";"1146137221";"поселение Киевский";"Сентябрь";"2020";"3433";"4062.89";"1710";"7312.12";
"8239";"1146137222";"поселение Кленовское";"Сентябрь";"2020";"858";"3548.41";"524";"4370.33";
"8240";"1146137223";"поселение Краснопахорское";"Сентябрь";"2020";"1637";"2718.65";"862";"4680.41";
"8241";"1146137224";"поселение Михайлово-Ярцевское";"Сентябрь";"2020";"1860";"2880.4";"870";"5219.07";
"8242";"1146137226";"поселение Новофедоровское";"Сентябрь";"2020";"4098";"2633.05";"1713";"1906.51";
"8243";"1146137227";"поселение Первомайское";"Сентябрь";"2020";"3962";"1163.07";"3690";"3113.79";
"8244";"1146137228";"поселение Роговское";"Сентябрь";"2020";"839";"2851.04";"685";"5814.46";
"8245";"1146137229";"поселение Троицк";"Сентябрь";"2020";"17370";"1347.63";"11833";"3923.27";
"8246";"1146137230";"поселение Щаповское";"Сентябрь";"2020";"2282";"1722.93";"2127";"5767.12";
"8247";"1146181065";"район Арбат";"Октябрь";"2020";"8177";"6380.43";"4206";"9116.25";
"8248";"1146181071";"Басманный район";"Октябрь";"2020";"35427";"5709.08";"12822";"9186.65";
"8249";"1146181087";"район Замоскворечье";"Октябрь";"2020";"17424";"5356.91";"4571";"8943.64";
"8250";"1146181107";"Красносельский район";"Октябрь";"2020";"13117";"5430.63";"5701";"7723.15";
"8251";"1146181132";"Мещанский район";"Октябрь";"2020";"18981";"5129.02";"5011";"6660.9";
"8252";"1146181176";"Пресненский район";"Октябрь";"2020";"44820";"5445.3";"21167";"8169.61";
"8253";"1146181223";"Таганский район";"Октябрь";"2020";"42571";"5085.92";"16308";"7279.33";
"8254";"1146181267";"Тверской район";"Октябрь";"2020";"26090";"5716.79";"10455";"8446.84";
"8255";"1146181308";"район Хамовники";"Октябрь";"2020";"30089";"6058.7";"11421";"8516.78";
"8256";"1146181350";"район Якиманка";"Октябрь";"2020";"7723";"5539.02";"3138";"8848.58";
"8257";"1146181364";"район Аэропорт";"Октябрь";"2020";"22914";"4816.11";"9623";"7042.01";
"8258";"1146181385";"район Беговой";"Октябрь";"2020";"14109";"5131.6";"5246";"8120.97";
"8259";"1146181386";"Бескудниковский район";"Октябрь";"2020";"29483";"4578.16";"11682";"6413.31";
"8260";"1146181387";"Войковский район";"Октябрь";"2020";"27267";"4169.51";"11734";"6928.85";
"8261";"1146181389";"район Восточное Дегунино";"Октябрь";"2020";"29450";"4128.7";"12325";"5800.6";
"8262";"1146181392";"Головинский район";"Октябрь";"2020";"37510";"4157.57";"17289";"6856.32";
"8263";"1146181394";"Дмитровский район";"Октябрь";"2020";"29802";"4492.02";"11670";"7015.46";
"8264";"1146181395";"район Западное Дегунино";"Октябрь";"2020";"29586";"4341.85";"13094";"6917.35";
"8265";"1146181397";"район Коптево";"Октябрь";"2020";"36260";"4303.2";"15764";"6362.94";
"8266";"1146181399";"район Левобережный";"Октябрь";"2020";"20551";"4395.09";"8377";"6831.24";
"8267";"1146181400";"Савёловский район";"Октябрь";"2020";"21841";"4609.36";"9164";"7774.83";
"8268";"1146181408";"район Сокол";"Октябрь";"2020";"17444";"5674";"8236";"8629.85";
"8269";"1146181409";"Тимирязевский район";"Октябрь";"2020";"27978";"4370.49";"12462";"6481.78";
"8270";"1146181411";"район Ховрино";"Октябрь";"2020";"34855";"4404.27";"14863";"6710.62";
"8271";"1146181412";"Хорошёвский район";"Октябрь";"2020";"24321";"4856.71";"11490";"8245.18";
"8272";"1146181431";"Молжаниновский район";"Октябрь";"2020";"3225";"3483.44";"1652";"8091.68";
"8273";"1146181432";"Бабушкинский район";"Октябрь";"2020";"28526";"4394.81";"12654";"6642.17";
"8274";"1146181433";"район Южное Медведково";"Октябрь";"2020";"27249";"4717.41";"10606";"6636.75";
"8275";"1146181435";"район Марьина Роща";"Октябрь";"2020";"19773";"4516.04";"7946";"6621.62";
"8276";"1146181436";"район Свиблово";"Октябрь";"2020";"23455";"4265.6";"6501";"8123.51";
"8277";"1146181437";"Алтуфьевский район";"Октябрь";"2020";"16457";"4658.36";"6133";"5731.59";
"8278";"1146181438";"район Ростокино";"Октябрь";"2020";"14072";"4400.53";"6203";"8338.63";
"8279";"1146181439";"Лосиноостровский район";"Октябрь";"2020";"28869";"4353.59";"10659";"6981.57";
"8280";"1146181440";"район Бибирево";"Октябрь";"2020";"48583";"4717.74";"16403";"6198.77";
"8281";"1146181447";"Бутырский район";"Октябрь";"2020";"20628";"4735.84";"6485";"6790.86";
"8282";"1146181454";"район Марфино";"Октябрь";"2020";"13435";"3529.28";"6834";"4896.97";
"8283";"1146181455";"Останкинский район";"Октябрь";"2020";"22778";"4271.47";"9538";"6858.28";
"8284";"1146181461";"район Северный";"Октябрь";"2020";"18375";"4490.68";"8754";"7461.02";
"8285";"1146181478";"район Лианозово";"Октябрь";"2020";"27708";"4671.82";"7978";"5646.59";
"8286";"1146181640";"Ярославский район";"Октябрь";"2020";"26315";"4243.48";"10192";"5735.17";
"8287";"1146181667";"район Северное Медведково";"Октябрь";"2020";"37575";"4740.05";"14271";"6360.12";
"8288";"1146181687";"Алексеевский район";"Октябрь";"2020";"25264";"4697.94";"11755";"6675.9";
"8289";"1146181722";"район Отрадное";"Октябрь";"2020";"59079";"4426.95";"22628";"6082.63";
"8290";"1146181750";"район Богородское";"Октябрь";"2020";"41334";"4148.47";"16645";"6341.57";
"8291";"1146181751";"район Вешняки";"Октябрь";"2020";"35850";"4535.49";"7301";"6163.45";
"8292";"1146181756";"район Восточное Измайлово";"Октябрь";"2020";"23169";"4591.96";"5449";"6246.94";
"8293";"1146181779";"район Гольяново";"Октябрь";"2020";"56115";"4589.42";"11872";"7171.19";
"8294";"1146181800";"район Ивановское";"Октябрь";"2020";"41008";"4569.18";"8497";"4997.78";
"8295";"1146181801";"район Измайлово";"Октябрь";"2020";"36698";"4471.47";"9749";"7171.86";
"8296";"1146181802";"район Косино-Ухтомский";"Октябрь";"2020";"26398";"4848.08";"6308";"5045.65";
"8297";"1146181803";"район Метрогородок";"Октябрь";"2020";"12763";"4077.55";"3793";"5286.39";
"8298";"1146181804";"район Новогиреево";"Октябрь";"2020";"33350";"4385.1";"23786";"3133.18";
"8299";"1146181805";"район Новокосино";"Октябрь";"2020";"29136";"5219.49";"5730";"7076.73";
"8300";"1146181806";"район Перово";"Октябрь";"2020";"46581";"4480.56";"8803";"6403.04";
"8301";"1146181807";"район Преображенское";"Октябрь";"2020";"25216";"4513.41";"6710";"5871.66";
"8302";"1146181839";"район Восточный";"Октябрь";"2020";"3849";"4545.87";"790";"5157.52";
"8303";"1146183589";"район Северное Измайлово";"Октябрь";"2020";"32869";"3875.29";"9529";"6216.07";
"8304";"1146183590";"район Соколиная Гора";"Октябрь";"2020";"31972";"4287.87";"9231";"5969.02";
"8305";"1146183591";"район Сокольники";"Октябрь";"2020";"18031";"4766.25";"4458";"7460.56";
"8306";"1146183616";"район Выхино-Жулебино";"Октябрь";"2020";"63434";"4987.5";"18011";"7153.78";
"8307";"1146183647";"район Капотня";"Октябрь";"2020";"8731";"4403.22";"2199";"5340.34";
"8308";"1146187286";"район Кузьминки";"Октябрь";"2020";"47644";"4189.2";"20200";"5204.54";
"8309";"1146187547";"район Лефортово";"Октябрь";"2020";"24613";"4768.98";"7391";"7375.65";
"8310";"1146187591";"район Люблино";"Октябрь";"2020";"57585";"4823.68";"18114";"7314.69";
"8311";"1146187650";"район Марьино";"Октябрь";"2020";"79076";"5297.13";"11697";"8001.38";
"8312";"1146187743";"Нижегородский район";"Октябрь";"2020";"14294";"4261.04";"4301";"6177.58";
"8313";"1146187824";"район Печатники";"Октябрь";"2020";"28168";"4401.86";"9175";"6318.62";
"8314";"1146187901";"район Некрасовка";"Октябрь";"2020";"34785";"4801.14";"13542";"7927.99";
"8315";"1146187997";"Рязанский район";"Октябрь";"2020";"39512";"3852.49";"13836";"5647.34";
"8316";"1146188097";"район Текстильщики";"Октябрь";"2020";"33067";"4480.98";"16870";"4240.5";
"8317";"1146188171";"Южнопортовый район";"Октябрь";"2020";"26165";"5092.62";"13884";"6167.02";
"8318";"1146188311";"район Бирюлёво Восточное";"Октябрь";"2020";"49911";"4326.17";"20415";"5917.49";
"8319";"1146188388";"район Бирюлёво Западное";"Октябрь";"2020";"25652";"4626.9";"6978";"6532.81";
